_id,minimumDepthInMeters,dynamicProperties,verbatimLatitude,month,continent,occurrenceID,latestEpochOrHighestSeries,maximumDepthInMeters,waterBody,kingdom,decimalLatitude,earliestEraOrLowestErathem,infraspecificEpithet,latestEraOrHighestErathem,recordNumber,day,individualCount,lifeStage,scientificName,lowestBiostratigraphicZone,habitat,sex,year,eventTime,latestEonOrHighestEonothem,otherCatalogNumbers,latestPeriodOrHighestSystem,specificEpithet,geodeticDatum,collectionCode,higherGeography,latestAgeOrHighestStage,formation,earliestEpochOrLowestSeries,group,highestBiostratigraphicZone,earliestAgeOrLowestStage,country,decimalLongitude,genus,family,phylum,higherClassification,islandGroup,catalogNumber,verbatimLongitude,preparations,maximumElevationInMeters,earliestEonOrLowestEonothem,modified,bed,island,minimumElevationInMeters,subgenus,institutionCode,identificationQualifier,identifiedBy,earliestPeriodOrLowestSystem,georeferenceProtocol,locality,stateProvince,member,taxonRank,typeStatus,recordedBy,class,basisOfRecord,dateIdentified,scientificNameAuthorship,order
1754414,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84"", ""created"": ""2015-07-20"", ""gbifid"": 1265623643, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Pyrgus malvae (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",51 25 10 N,05,Europe,005b223f-c126-4d34-a7d3-803cb1e0bda1,,,,,51.4194,,,,,25,,,"Pyrgus malvae (Linnaeus, 1758)",,,,1912,,,NHMUK:ecatalogue:5685727,,malvae,,BMNH(E),Europe; United Kingdom; England; Kent; Chattenden,,,,,,,United Kingdom,0.5326,Pyrgus,Hesperiidae,,Insecta; Lepidoptera; Hesperioidea; Hesperiidae; Pyrginae,,BMNH(E)1122746,000 31 57 E,,,,2015-08-18,,,,,NHMUK,,,,,,England,,,,Huggins; Huggins,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3065957,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-26"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Erebia aethiops aethiops Esper, 1777""]}, ""preservative"": ""Dry - mounted""}",54 12 14 N,08,Europe,0066b6a6-df13-4245-8016-f19ac5bb9700,,,,,54.2038,,aethiops,,,11,,,"Erebia aethiops aethiops Esper, 1777",,,,1917,,,NHMUK:ecatalogue:3021858,,aethiops,,BMNH(E),Europe; United Kingdom; England; Cumbria; Arnside,,,,,,,United Kingdom,-2.8328,Erebia,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Nymphalidae,,BMNH(E)1071150,002 49 58 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"Esper, 1777",Lepidoptera
3119206,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-26"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Melitaea cinxia (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",50 38 18 N,06,Europe,0065e744-3322-4038-80fe-4e4cccfc3b77,,,,,50.6383,,,,,22,,,"Melitaea cinxia (Linnaeus, 1758)",,,,1971,,,NHMUK:ecatalogue:3018482,,cinxia,,BMNH(E),Europe; United Kingdom; England; Isle of Wight; Chilton Chine,,,,,,,United Kingdom,-1.422,Melitaea,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Nymphalinae,,BMNH(E)1177860,001 25 19 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,R W Watson; Watson; R B Watson; Watson,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3145339,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-25"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Argynnis aglaja ab. fusca Tutt, 1896""]}, ""preservative"": ""Dry - mounted""}",56 39 17 N,07,Europe,0048bc52-a980-4e89-bb3b-fd165842f74f,,,,,56.6548,,,,,07,,,"Argynnis aglaja ab. fusca Tutt, 1896",,,,1900,,,NHMUK:ecatalogue:2985672,,aglaja,,BMNH(E),Europe; United Kingdom; Scotland,,,,,,,United Kingdom,-4.2878,Argynnis,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Heliconiinae,,BMNH(E)500049,004 17 16 W,,,,2016-06-16,,,,,NHMUK,,,,,Rannoch,Scotland,,,,,Insecta,Specimen,,"Tutt, 1896",Lepidoptera
3153006,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-10"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lycaena phlaeas eleus (Fabricius, 1798)""]}, ""preservative"": ""Dry - mounted""}",50 57 50 N,05,Europe,004c6d32-e4c6-4911-8e54-5ab962fc9f9c,,,,,50.964,,eleus,,,30,,,"Lycaena phlaeas eleus (Fabricius, 1798)",,,,1934,,,NHMUK:ecatalogue:5613553,,phlaeas,,BMNH(E),Europe; United Kingdom; England; South Downs,,,,,,,United Kingdom,-0.5304,Lycaena,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,,BMNH(E)1293296,000 31 49 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,N.C.P.; N.C.P.,Insecta,Specimen,,"(Fabricius, 1798)",Lepidoptera
3122922,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra coridon (Poda, 1761)""]}, ""preservative"": ""Dry - mounted""}",51 07 40 N,08,Europe,0054aa40-9f35-4f94-84eb-0d4743c8faae,,,,,51.1279,,,,,,,,"Lysandra coridon (Poda, 1761)",,,,1903,,,NHMUK:ecatalogue:5677371,,coridon,,BMNH(E),Europe; United Kingdom; England; Kent; Dover,,,,,,,United Kingdom,1.3134,Lysandra,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,,BMNH(E)1157562,001 18 48 E,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,C P Pickett; Pickett,Insecta,Specimen,,"(Poda, 1761)",Lepidoptera
3098666,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-26"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Euphydryas aurinia f. hibernica Birchall, 1873""]}, ""preservative"": ""Dry - mounted""}",53 56 05 N,06,Europe,005d3e63-c2aa-46ba-842f-06f76b98d57a,,,,,53.9346,,,,,06,,,"Euphydryas aurinia f. hibernica Birchall, 1873",,,,1966,,,NHMUK:ecatalogue:3006168,,aurinia,,BMNH(E),Europe; Republic of Ireland; Mayo,,,,,,,Republic of Ireland,-9.3516,Euphydryas,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Nymphalinae,,BMNH(E)1110834,009 21 06 W,,,,2016-06-16,,,,,NHMUK,,,,,,,,,,R C Dyson; Dyson,Insecta,Specimen,,"Birchall, 1873",Lepidoptera
3065909,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-26"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Maniola jurtina insularis Thompson, 1969""]}, ""preservative"": ""Dry - mounted""}",51 51 23 N,07,Europe,006385cb-f6d8-4ae6-9082-00c91085ebba,,,,,51.8565,,insularis,,,23,,,"Maniola jurtina insularis Thompson, 1969",,,,1935,,,NHMUK:ecatalogue:3031037,,jurtina,,BMNH(E),Europe; United Kingdom; Wales; Powys; Crickhowell (Nr),,,,,,,United Kingdom,-3.1355,Maniola,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,,BMNH(E)1078132,003 08 08 W,,,,2016-06-16,,,,,NHMUK,,,,,,Wales,,,,,Insecta,Specimen,,"Thompson, 1969",Lepidoptera
3168282,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-17"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Ochlodes venata (Bremer & Grey, 1853)""]}, ""preservative"": ""Dry - mounted""}",51 11 07 N,08,Europe,004a23c2-1f06-4468-94a4-48122a5856f5,,,,,51.1853,,,,,,,,"Ochlodes venata (Bremer & Grey, 1853)",,,,1928,,,NHMUK:ecatalogue:5661598,,venata,,BMNH(E),Europe; United Kingdom; England; Devon; Mortehoe,,,,,,,United Kingdom,-4.2089,Ochlodes,Hesperiidae,,Insecta; Lepidoptera; Hesperioidea; Hesperiidae; Hesperiinae,,BMNH(E)1356849,004 12 32 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,P J. Bell; Bell,Insecta,Specimen,,"(Bremer & Grey, 1853)",Lepidoptera
3081599,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-26"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Pyronia tithonus britanniae (Verity, 1914)""]}, ""preservative"": ""Dry - mounted""}",51 07 37 N,07,Europe,00570c56-c339-4c2d-8d96-8eb876e1c200,,,,,51.1269,,britanniae,,,18,,,"Pyronia tithonus britanniae (Verity, 1914)",,,,1981,,,NHMUK:ecatalogue:3014013,,tithonus,,BMNH(E),Europe; United Kingdom; England; Wiltshire; Great Ridge Wood,,,,,,,United Kingdom,-2.097,Pyronia,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Satyrinae,,BMNH(E)1094955,002 05 49 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,G D. Trebilcock; Trebilcock,Insecta,Specimen,,"(Verity, 1914)",Lepidoptera
3122164,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-22"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Polyommatus icarus mariscolore (Kane, 1893)""]}, ""preservative"": ""Dry - mounted""}",54 59 48 N,,Europe,00613360-7c0d-4ef0-b641-61512c2b4616,,,,,54.9966,,mariscolore,,,,,,"Polyommatus icarus mariscolore (Kane, 1893)",,,,1889,,,NHMUK:ecatalogue:5724765,,icarus,,BMNH(E),Europe; United Kingdom; Northern Ireland; Londonderry; Londonderry,,,,,,,United Kingdom,-7.3086,Polyommatus,Lycaenidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Lycaenidae; Lycaeninae,,BMNH(E)1303280,007 18 31 W,,,,2016-06-16,,,,,NHMUK,,,,,,Northern Ireland,,,,Salvage; Salvage,Insecta,Specimen,,"(Kane, 1893)",Lepidoptera
3047430,,"{""recordtype"": ""Specimen"", ""created"": ""2013-12-02"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Polygonia c-album (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",50 49 04 N,07,Europe,0063e01a-bef8-4641-a351-66597948457c,,,,,50.8179,,,,,07,,,"Polygonia c-album (Linnaeus, 1758)",,,,1934,,,NHMUK:ecatalogue:2883786,,c-album,,BMNH(E),Europe; United Kingdom; England; West Sussex; Worthing,,,,,,,United Kingdom,-0.3729,Polygonia,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Nymphalinae,,BMNH(E)1062492,000 22 22 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,J.N.M.; J.N.M.,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
1764301,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK"", ""created"": ""2015-07-20"", ""gbifid"": 1265629442, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Papilio machaon britannicus Seitz, 1907""]}, ""preservative"": ""Dry - mounted""}",52 36 50 N,,Europe,00453939-83f7-4159-b6d0-b82581959c70,,,,,52.614,,britannicus,,,,,,"Papilio machaon britannicus Seitz, 1907",,,,,,,NHMUK:ecatalogue:5679741,,machaon,,BMNH(E),Europe; United Kingdom; England; Norfolk,,,,,,,United Kingdom,0.8864,Papilio,Papilionidae,,Insecta; Lepidoptera; Papilionoidea; Papilionidae; Papilioninae,,BMNH(E)1079418,000 53 11 E,,,,2015-08-13,,,,,NHMUK,,,,,,England,,,,L H Newman; Newman,Insecta,Specimen,,"Seitz, 1907",Lepidoptera
1393497,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-22"", ""gbifid"": 1265606615, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lycaena dispar (Haworth, 1802)""]}, ""preservative"": ""Dry - mounted""}",,,,0051bcc6-0ae8-43ac-ab01-964ba28ea4f4,,,,,,,,,,,,,"Lycaena dispar (Haworth, 1802)",,,,,,,NHMUK:ecatalogue:5734147,,dispar,,BMNH(E),,,,,,,,,,Lycaena,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,,BMNH(E)1141354,,,,,2015-08-13,,,,,NHMUK,,,,,,,,,,J Schofield; Schofield,Insecta,Specimen,,"(Haworth, 1802)",Lepidoptera
3077029,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Pieris brassicae (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",,05,Europe,004425a2-c050-4f8b-873e-0acc7e961d7c,,,,,,,,,,24,,,"Pieris brassicae (Linnaeus, 1758)",,,,1884,,,NHMUK:ecatalogue:5691241,,brassicae,,BMNH(E),Europe; United Kingdom; England; West Midlands; Sutton Coldfield,,,,,,,United Kingdom,,Pieris,Pieridae,,Insecta; Lepidoptera; Papilionoidea; Pieridae; Pierinae,,BMNH(E)1126990,,,,,2016-06-16,,,,,NHMUK,,,,,Four Oaks,England,,,,G.T.B.; G.T.B.,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3148558,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-26"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Pararge aegeria tircis (Godart, 1821)""]}, ""preservative"": ""Dry - mounted""}",51 34 33 N,07,Europe,00659b48-c7ff-4f37-8712-575592bddad0,,,,,51.5759,,tircis,,,12,,,"Pararge aegeria tircis (Godart, 1821)",,,,1950,,,NHMUK:ecatalogue:2999259,,aegeria,,BMNH(E),Europe; United Kingdom; England; Greater London; London,,,,,,,United Kingdom,-0.4212,Pararge,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Nymphalidae; Satyrinae,,BMNH(E)1093245,000 25 16 W,,,,2016-06-16,,,,,NHMUK,,,,,Ruislip,England,,,,,Insecta,Specimen,,"(Godart, 1821)",Lepidoptera
3089870,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-22"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra coridon ab. caeruleo Tutt, 1910""]}, ""preservative"": ""Dry - mounted""}",52 02 53 N,08,Europe,004246d1-8b82-45ea-92f9-bdf18dc4d2be,,,,,52.0481,,,,,01,,,"Lysandra coridon ab. caeruleo Tutt, 1910",,,,1937,,,NHMUK:ecatalogue:5726486,,coridon,,BMNH(E),Europe; United Kingdom; England; Hertfordshire; Royston,,,,,,,United Kingdom,-0.0241,Lysandra,Lycaenidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Lycaenidae,,BMNH(E)1155488,000 01 27 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,N.A.W.; N.A.W.,Insecta,Specimen,,"Tutt, 1910",Lepidoptera
3108094,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-13"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Thymelicus sylvestris (Poda, 1761)""]}, ""preservative"": ""Dry - mounted""}",52 01 54 N,07,Europe,0049834d-5096-4e85-bb57-3bada4733309,,,,,52.0316,,,,,24,,,"Thymelicus sylvestris (Poda, 1761)",,,,1945,,,NHMUK:ecatalogue:5621940,,sylvestris,,BMNH(E),Europe; United Kingdom; England; Bedfordshire; Ampthill,,,,,,,United Kingdom,-0.4932,Thymelicus,Hesperiidae,,Insecta; Lepidoptera; Hesperioidea; Hesperiidae; Hesperiinae,,BMNH(E)1354876,000 29 36 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,Goodson; Goodson,Insecta,Specimen,,"(Poda, 1761)",Lepidoptera
3079293,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Argynnis paphia (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",50 52 21 N,07,Europe,0058bcee-1f70-4411-87f7-f094d4bdde4b,,,,,50.8726,,,,,16,,,"Argynnis paphia (Linnaeus, 1758)",,,,1920,,,NHMUK:ecatalogue:5690618,,paphia,,BMNH(E),Europe; United Kingdom; England; Hampshire; Lyndhurst,,,,,,,United Kingdom,-1.5768,Argynnis,Nymphalidae,,Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Heliconiinae,,BMNH(E)1113082,001 34 36 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3034197,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-27"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Melitaea athalia ab. caucasica R\u00fchl, 1871""]}, ""preservative"": ""Dry - mounted""}",51 20 15 N,06,Europe,00658565-1f3a-4916-98ce-afbc5a2d5859,,,,,51.3376,,,,,21,,,"Melitaea athalia ab. caucasica Rühl, 1871",,,,1947,,,NHMUK:ecatalogue:3054087,,athalia,,BMNH(E),Europe; United Kingdom; England; Kent; East Blean Wood,,,,,,,United Kingdom,1.1396,Melitaea,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Nymphalidae,,BMNH(E)1086869,001 08 23 E,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"Rühl, 1871",Lepidoptera
3052474,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-13"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""type"": [""Type""], ""name"": [""Lysandra coridon (Poda, 1761)""]}, ""preservative"": ""Dry - mounted""}",51 18 55 N,08,Europe,0051f8c8-b7e7-4439-8e51-1a7ea57ab89b,,,,,51.3154,,,,,17,,,"Lysandra coridon (Poda, 1761)",,,,1913,,,NHMUK:ecatalogue:5616882,,coridon,,BMNH(E),Europe; United Kingdom; England; Surrey; Chipstead,,,,,,,United Kingdom,-0.1649,Lysandra,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,,BMNH(E)1161447,000 09 54 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,Type,,Insecta,Specimen,,"(Poda, 1761)",Lepidoptera
1770753,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"", ""created"": ""2015-07-14"", ""gbifid"": 1265635643, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lycaena phlaeas eleus (Fabricius, 1798)""]}, ""preservative"": ""Dry - mounted""}",50 34 19 N,,Europe,005f86da-b876-4d1f-8576-8b3ac2adf39e,,,,,50.572,,eleus,,,,,,"Lycaena phlaeas eleus (Fabricius, 1798)",,,,,,,NHMUK:ecatalogue:5627886,,phlaeas,,BMNH(E),Europe; United Kingdom; England; Devon; Dartmoor,,,,,,,United Kingdom,-3.9211,Lycaena,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,,BMNH(E)1293702,003 55 16 W,,,,2015-08-13,,,,,NHMUK,,,,,,England,,,,R C. Perkins; Perkins,Insecta,Specimen,,"(Fabricius, 1798)",Lepidoptera
3054190,,"{""recordtype"": ""Specimen"", ""created"": ""2014-02-27"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Aglais urticae (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",52 21 20 N,,Europe,0066f3e7-ace5-4d30-a52a-faf36acb32a6,,,,,52.3555,,,,,,,,"Aglais urticae (Linnaeus, 1758)",,,,,,,NHMUK:ecatalogue:3046336,,urticae,,BMNH(E),Europe; United Kingdom; England,,,,,,,United Kingdom,-1.1743,Aglais,Nymphalidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Nymphalidae; Nymphalinae,,BMNH(E)1059036,001 10 27 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3151591,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-15"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra coridon (Poda, 1761)""]}, ""preservative"": ""Dry - mounted""}",50 57 50 N,07 - 08,Europe,0059026c-dc9b-49fd-959a-913d8dc7a6bc,,,,,50.964,,,,,,,,"Lysandra coridon (Poda, 1761)",,,,1947,,,NHMUK:ecatalogue:5645012,,coridon,,BMNH(E),Europe; United Kingdom; England; South Downs,,,,,,,United Kingdom,-0.5304,Lysandra,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,,BMNH(E)1159044,000 31 49 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,J.C.B.C.; J.C.B.C.; R.M.C.; R.M.C.,Insecta,Specimen,,"(Poda, 1761)",Lepidoptera
3111711,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Aricia agestis (Denis & Schifferm\u00fcller, 1775)""]}, ""preservative"": ""Dry - mounted""}",50 52 24 N,08,Europe,004cc5af-46d1-4ac0-965f-56bdba36bf45,,,,,50.8733,,,,,14,,,"Aricia agestis (Denis & Schiffermüller, 1775)",,,,1939,,,NHMUK:ecatalogue:5689625,,agestis,,BMNH(E),Europe; United Kingdom; England; West Sussex; Beeding Hill,,,,,,,United Kingdom,-0.2817,Aricia,Lycaenidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,,BMNH(E)1387401,000 16 54 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,L H. Wyse; Wyse,Insecta,Specimen,,"(Denis & Schiffermüller, 1775)",Lepidoptera
3140351,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Aporia crataegi (Linnaeus, 1758)""]}, ""preservative"": ""Dry - mounted""}",50 52 35 N,,Europe,006612a2-35f3-431a-820e-b385c13968bf,,,,,50.8765,,,,,,,,"Aporia crataegi (Linnaeus, 1758)",,,,,,,NHMUK:ecatalogue:5679437,,crataegi,,BMNH(E),Europe; United Kingdom; England; Hampshire; New Forest National Park,,,,,,,United Kingdom,-1.6315,Aporia,Pieridae,,Insecta; Lepidoptera; Papilionoidea; Pieridae; Pierinae,,BMNH(E)1080319,001 37 53 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Linnaeus, 1758)",Lepidoptera
3118528,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra coridon (Poda, 1761)""]}, ""preservative"": ""Dry - mounted""}",51 39 58 N,08,Europe,005d281a-2506-466c-b02c-e1919f2e44d1,,,,,51.6662,,,,,,,,"Lysandra coridon (Poda, 1761)",,,,1950,,,NHMUK:ecatalogue:5674264,,coridon,,BMNH(E),Europe; United Kingdom; England; Chiltern AONB,,,,,,,United Kingdom,-0.9222,Lysandra,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,,BMNH(E)1158243,000 55 20 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,R M Craske; Craske,Insecta,Specimen,,"(Poda, 1761)",Lepidoptera
3027970,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Aricia Reichenbach, 1817""]}, ""preservative"": ""Dry - mounted""}",,,,0044739f-38ff-4d96-8f10-6c802b7c5d8c,,,,,,,,,,,,,"Aricia Reichenbach, 1817",,,,,,,NHMUK:ecatalogue:5690707,,,,BMNH(E),,,,,,,,,,Aricia,Lycaenidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,,BMNH(E)1390537,,,,,2016-06-16,,,,,NHMUK,,,,,,,,,,,Insecta,Specimen,,"Reichenbach, 1817",Lepidoptera
1746779,,"{""recordtype"": ""Specimen"", ""gbifissue"": ""GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK"", ""created"": ""2015-07-20"", ""gbifid"": 1265617052, ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Anthocharis cardamines britannica Verity, 1908""]}, ""preservative"": ""Dry - mounted""}",50 58 00 N,04,Europe,004b75a5-825f-4bd2-a00e-dfe2b17eeb96,,,,,50.9667,,britannica,,,20,,,"Anthocharis cardamines britannica Verity, 1908",,,,1921,,,NHMUK:ecatalogue:5679232,,cardamines,,BMNH(E),Europe; United Kingdom; England; East Sussex; Heathfield,,,,,,,United Kingdom,0.2564,Anthocharis,Pieridae,,Insecta; Lepidoptera; Papilionoidea; Pieridae; Pierinae,,BMNH(E)1116273,000 15 23 E,,,,2015-08-18,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"Verity, 1908",Lepidoptera
3031676,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-20"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra coridon (Poda, 1761)""]}, ""preservative"": ""Dry - mounted""}",52 02 53 N,07,Europe,004b9796-8526-4350-a790-4cf4cac0206c,,,,,52.0481,,,,,28,,,"Lysandra coridon (Poda, 1761)",,,,1917,,,NHMUK:ecatalogue:5693740,,coridon,,BMNH(E),Europe; United Kingdom; England; Hertfordshire; Royston,,,,,,,United Kingdom,-0.0241,Lysandra,Lycaenidae,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Subfamily unassigned,,BMNH(E)1153590,000 01 27 W,,,,2016-06-16,,,,,NHMUK,,,,,,England,,,,,Insecta,Specimen,,"(Poda, 1761)",Lepidoptera
3089760,,"{""recordtype"": ""Specimen"", ""created"": ""2015-07-17"", ""project"": ""iCollections"", ""centroid"": false, ""determinations"": {""name"": [""Lysandra coridon ab. radiata Bright & Leeds, 1938""]}, ""preservative"": ""Dry - mounted""}",51 12 40 N,08,Europe,004c68cb-aa81-4d8d-ad0c-9f42bf8389b0,,,,,51.2112,,,,,01,,,"Lysandra coridon ab. radiata Bright & Leeds, 1938",,,,1923,,,NHMUK:ecatalogue:5658977,,coridon,,BMNH(E),Europe; United Kingdom; England; Hampshire,,,,,,,United Kingdom,-1.4919,Lysandra,Lycaenidae,Arthropoda,Arthropoda; Insecta; Lepidoptera; Papilionoidea; Lycaenidae,,BMNH(E)1148491,001 29 31 W,,,,2016-06-16,,,,,NHMUK,,,,,Andover District,England,,,,S G C Russell; Russell,Insecta,Specimen,,"Bright & Leeds, 1938",Lepidoptera
